🕘️更新时间,#genre#
广西卫视,http://42.238.235.104:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226474
贵州卫视,http://1.195.30.9:19901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://dsm.huarunguoji.top:35455/itv/5000000004000025843.m3u8?cdn=bestzb
贵州卫视,http://www.terrykang.xyz:35455/itv/5000000004000025843.m3u8?cdn=bestzb
贵州卫视,http://cssbyd.imwork.net:8082/hls/39/index.m3u8
贵州卫视,http://175.18.189.238:9998/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.19.43.46:9901/tsfile/live/1011_1.m3u8
贵州卫视,http://202.100.46.58:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://42.238.235.104:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://112.101.78.50:9901/tsfile/live/0120_1.m3u8
海南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226465
海南卫视,http://dsm.huarunguoji.top:35455/itv/5000000004000006211.m3u8?cdn=bestzb
海南卫视,http://www.terrykang.xyz:35455/itv/5000000004000006211.m3u8?cdn=bestzb
海南卫视,https://www.freetv.top/migu/947472502.m3u8?migutoken=b49395c0adad3f977a69d9555b7ec0e60a9f6076a9bd17687472774c39f5e60c68b55ab46fdf0d73b68a871b71b438163c9ae6604499693eb260ed04ebe98df3f12124410b199e0741f3429b11
海南卫视,http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8
海南卫视,http://139.129.231.228:50060/rtp/239.21.2.14:5002
海南卫视,http://113.86.205.59:8090/hls/519/index.m3u8
海南卫视,http://61.138.128.226:19901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://139.196.151.191:2051/rtp/239.45.1.81:5140
河北卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226406
河北卫视,http://1.195.30.9:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://dsm.huarunguoji.top:35455/itv/5000000006000040016.m3u8?cdn=bestzb
河北卫视,http://www.terrykang.xyz:35455/itv/5000000006000040016.m3u8?cdn=bestzb
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8
河北卫视,http://175.18.189.238:9998/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://42.238.235.104:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://112.101.78.50:9901/tsfile/live/0117_1.m3u8
河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8
河北卫视,http://139.129.231.228:50060/rtp/239.21.1.168:5002
河南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226480
河南卫视,http://dsm.huarunguoji.top:35455/itv/1000000002000027731.m3u8?cdn=ystenlive
河南卫视,http://www.terrykang.xyz:35455/itv/1000000002000027731.m3u8?cdn=ystenlive
河南卫视,https://www.freetv.top/migu/790187291.m3u8?migutoken=8cfda6b4bd8593bb9739434fecdd1cd097ab9b9609ed72d6de4ca14196c33fbc5ea88d4dae5a4c8a359213f9affc7ab2cf675a934561839e4060ba75bd56e43da713a62e3ebabc4ced1c770bca
河南卫视,http://cssbyd.imwork.net:8082/hls/37/index.m3u8
河南卫视,http://113.195.45.95:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://175.18.189.238:9998/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.19.43.46:9901/tsfile/live/1006_1.m3u8
河南卫视,http://202.100.46.58:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://42.238.235.104:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226397
吉林卫视,http://1.195.30.9:19901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://dsm.huarunguoji.top:35455/itv/5000000011000031117.m3u8?cdn=bestzb
吉林卫视,http://www.terrykang.xyz:35455/itv/5000000011000031117.m3u8?cdn=bestzb
吉林卫视,https://www.freetv.top/migu/947472500.m3u8?migutoken=250e0383e8b670fa08b2f4aa78646ab4e9e4735bed1322cea2c819836d2dadd00594d11d905be0e507f1b6ad9c856bff9f88ecb37c73574cc468f3487c6f0a09e3d08567a7abfc02dad5cf14b7
吉林卫视,http://cssbyd.imwork.net:8082/hls/41/index.m3u8
吉林卫视,http://113.195.45.95:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://175.18.189.238:9998/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://58.19.43.46:9901/tsfile/live/1007_1.m3u8
吉林卫视,http://112.101.78.50:9901/tsfile/live/0116_1.m3u8
江苏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226310
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8
江苏卫视,http://1.195.30.9:19901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265030.m3u8?cdn=ystenlive
江苏卫视,http://47.79.37.86:35455/itv/1000000005000265030.m3u8?cdn=ystenlive
江苏卫视,http://3501776.xyz:35455/itv/1000000005000265030.m3u8?cdn=ystenlive
江苏卫视,http://www.terrykang.xyz:35455/itv/1000000005000265030.m3u8?cdn=ystenlive
江苏卫视,http://ct.370829.xyz:35455/itv/1000000005000265030.m3u8?cdn=ystenlive
江苏卫视,http://2000.run:35455/itv/1000000005000265030.m3u8?cdn=ystenlive
江苏卫视,https://www.freetv.top/migu/623899368.m3u8?migutoken=89adf8885d4f1f9dee34a4e8d60f187e5b071ac9b79001260a0b66da9027070e0b861510da93cb5190da002ca87645e63e57bada2c65f959e8ef81f693c239f194d683ba2083252bbb0caeab96
江西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226344
江西卫视,http://1.195.30.9:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265032.m3u8?cdn=ystenlive
江西卫视,http://47.79.37.86:35455/itv/1000000005000265032.m3u8?cdn=ystenlive
江西卫视,http://3501776.xyz:35455/itv/1000000005000265032.m3u8?cdn=ystenlive
江西卫视,http://www.terrykang.xyz:35455/itv/1000000005000265032.m3u8?cdn=ystenlive
江西卫视,http://ct.370829.xyz:35455/itv/1000000005000265032.m3u8?cdn=ystenlive
江西卫视,http://2000.run:35455/itv/1000000005000265032.m3u8?cdn=ystenlive
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=e68adbe9de75b7e99dc3afe5aa965084775127e61b76140d0760b54c646a00fb202501f7efbf1cacd66da45725dac5db44885e0bc19831a43d79de05ef08a25bb2a4dc2d09810eb44a95952d05
江西卫视,http://1.itv.nctv.top:35455/itv/1000000005000265032.m3u8?cdn=ystenlive
辽宁卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226546
辽宁卫视,http://1.195.30.9:19901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://47.79.37.86:35455/itv/1000000005000265022.m3u8?cdn=ystenlive
辽宁卫视,http://3501776.xyz:35455/itv/1000000005000265022.m3u8?cdn=ystenlive
辽宁卫视,http://www.terrykang.xyz:35455/itv/1000000005000265022.m3u8?cdn=ystenlive
辽宁卫视,http://lt.hxtre.com:35455/itv/1000000005000265022.m3u8?cdn=ystenlive
辽宁卫视,http://ct.370829.xyz:35455/itv/1000000005000265022.m3u8?cdn=ystenlive
辽宁卫视,http://2000.run:35455/itv/1000000005000265022.m3u8?cdn=ystenlive
辽宁卫视,http://4330413.xyz:35455/itv/1000000005000265022.m3u8?cdn=ystenlive
辽宁卫视,http://iptv.0564.org:35455/itv/1000000005000265022.m3u8?cdn=ystenlive
内蒙古卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225634
内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=35f2dd39972cede5222c6bd2c0efe24b&txTime=77395680
内蒙古卫视,http://cssbyd.imwork.net:8082/hls/44/index.m3u8
内蒙古卫视,http://113.195.45.95:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://112.101.78.50:9901/tsfile/live/0109_1.m3u8
内蒙古卫视,http://110.53.52.63:8888/newlive/live/hls/45/live.m3u8
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8
内蒙古卫视,http://139.129.231.228:50060/rtp/239.21.1.41:5002
内蒙古卫视,http://113.86.205.59:8090/hls/517/index.m3u8
宁夏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225632
宁夏卫视,http://dsm.huarunguoji.top:35455/itv/1000000002000031451.m3u8?cdn=ystenlive
宁夏卫视,http://www.terrykang.xyz:35455/itv/1000000002000031451.m3u8?cdn=ystenlive
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
宁夏卫视,http://cssbyd.imwork.net:8082/hls/45/index.m3u8
宁夏卫视,http://58.19.43.46:9901/tsfile/live/1003_1.m3u8
宁夏卫视,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://112.101.78.50:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://110.53.52.63:8888/newlive/live/hls/39/live.m3u8
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8
青海卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225628
青海卫视,http://1.195.30.9:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://47.79.37.86:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://3501776.xyz:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://www.terrykang.xyz:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://lt.hxtre.com:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://ct.370829.xyz:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,http://2000.run:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
青海卫视,https://www.freetv.top/migu/947472506.m3u8?migutoken=7bfff5cd40297ac2c258f598f97f36a47e8d0d19763d61ff6f62aff98021e7fcafa9b64df934c1ca76302e804fb60ce17856d30a33b7965613665d25cce09f43302170684a7e39c85290af3bd3
青海卫视,http://1.itv.nctv.top:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
山东卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226456
山东卫视,http://z.b.bkpcp.top/m.php?=sdws
山东卫视,http://1.195.30.9:19901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://47.79.37.86:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://3501776.xyz:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://www.terrykang.xyz:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://lt.hxtre.com:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://ct.370829.xyz:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://2000.run:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山西卫视,http://1.195.30.9:19901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://dsm.huarunguoji.top:35455/itv/1000000002000021220.m3u8?cdn=ystenlive
山西卫视,http://www.terrykang.xyz:35455/itv/1000000002000021220.m3u8?cdn=ystenlive
山西卫视,http://36.32.174.67:60080/newlive/live/hls/43/live.m3u8
山西卫视,http://113.195.45.95:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://58.19.43.46:9901/tsfile/live/1009_1.m3u8
山西卫视,http://42.238.235.104:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://112.101.78.50:9901/tsfile/live/0118_1.m3u8
山西卫视,http://dassby.qqff.top:99/live/%E5%B1%B1%E8%A5%BF%E5%8D%AB%E8%A7%86/index.m3u8
山西卫视,http://110.53.52.63:8888/newlive/live/hls/43/live.m3u8
陕西卫视,http://112.46.85.60:8009/hls/17/index.m3u8
陕西卫视,http://1.195.30.9:19901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://dsm.huarunguoji.top:35455/itv/1000000002000007495.m3u8?cdn=ystenlive
陕西卫视,http://www.terrykang.xyz:35455/itv/1000000002000007495.m3u8?cdn=ystenlive
陕西卫视,https://www.freetv.top/migu/738910838.m3u8?migutoken=2811d59f756bd877ff82baab357029babfd42a225de3fc15373dd44a1eebc8fbe99b4cb84744baa6a1a884e6234a5608467ca1188361e65f980ee6900e1e4d76728f01cb0b40114546b51af18f
陕西卫视,http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8
陕西卫视,http://cssbyd.imwork.net:8082/hls/42/index.m3u8
陕西卫视,http://58.19.43.46:9901/tsfile/live/1013_1.m3u8
陕西卫视,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://112.101.78.50:9901/tsfile/live/0136_1.m3u8
四川卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226338
四川卫视,http://1.195.30.9:19901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://dsm.huarunguoji.top:35455/itv/5000000004000006119.m3u8?cdn=bestzb
四川卫视,http://www.terrykang.xyz:35455/itv/5000000004000006119.m3u8?cdn=bestzb
四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8
四川卫视,http://113.195.45.95:9901/tsfile/live/0123_2.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://175.18.189.238:9998/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://58.19.43.46:9901/tsfile/live/1043_1.m3u8
四川卫视,http://202.100.46.58:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://42.238.235.104:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226313
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
深圳卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
深圳卫视,http://47.79.37.86:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
深圳卫视,http://3501776.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
深圳卫视,http://www.terrykang.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
深圳卫视,http://ct.370829.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
深圳卫视,http://2000.run:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
深圳卫视,http://1.itv.nctv.top:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
深圳卫视,http://4330413.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
三沙卫视,http://dsm.huarunguoji.top:35455/itv/5000000011000288016.m3u8?cdn=bestzb
三沙卫视,http://www.terrykang.xyz:35455/itv/5000000011000288016.m3u8?cdn=bestzb
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
三沙卫视,https://livessws.hnntv.cn/live/ssws20250114.m3u8?_upt=59ccdc261738935307
三沙卫视,http://139.129.231.228:50060/rtp/239.21.2.9:5002
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://139.196.151.191:2051/rtp/239.45.1.82:5140
三沙卫视,http://home.dzlove.top:35455/itv/5000000011000288016.m3u8?cdn=bestzb
天津卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226459
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8
天津卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://47.79.37.86:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://3501776.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://www.terrykang.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://ct.370829.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://2000.run:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://4330413.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视,http://iptv.0564.org:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
西藏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225638
西藏卫视,http://dsm.huarunguoji.top:35455/itv/6603041244077933770.m3u8?cdn=ystenlive
西藏卫视,http://www.terrykang.xyz:35455/itv/6603041244077933770.m3u8?cdn=ystenlive
西藏卫视,http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8
西藏卫视,http://112.101.78.50:9901/tsfile/live/0111_1.m3u8
西藏卫视,http://110.53.52.63:8888/newlive/live/hls/36/live.m3u8
西藏卫视,http://111.61.236.247:9081/hls/52/index.m3u8
西藏卫视,http://139.129.231.228:50060/rtp/239.21.1.46:5002
西藏卫视,http://113.86.205.59:8090/hls/521/index.m3u8
新疆卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225635
新疆卫视,http://dsm.huarunguoji.top:35455/itv/1000000002000029441.m3u8?cdn=ystenlive
新疆卫视,http://www.terrykang.xyz:35455/itv/1000000002000029441.m3u8?cdn=ystenlive
新疆卫视,http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8
新疆卫视,http://113.195.45.95:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://112.101.78.50:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://110.53.52.63:8888/newlive/live/hls/37/live.m3u8
新疆卫视,http://111.61.236.247:9081/hls/53/index.m3u8
新疆卫视,http://139.129.231.228:50060/rtp/239.21.1.45:5002
新疆卫视,http://113.86.205.59:8090/hls/522/index.m3u8
云南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226444
云南卫视,http://1.195.30.9:19901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://dsm.huarunguoji.top:35455/itv/5000000011000031120.m3u8?cdn=bestzb
云南卫视,http://www.terrykang.xyz:35455/itv/5000000011000031120.m3u8?cdn=bestzb
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8
云南卫视,http://cssbyd.imwork.net:8082/hls/36/index.m3u8
云南卫视,http://202.100.46.58:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://42.238.235.104:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://112.101.78.50:9901/tsfile/live/0119_1.m3u8
云南卫视,http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8

🌊港·澳·台,#genre#
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
翡翠台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941619&extension=ts&play_token=p2yEuU1aFS
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰中文,http://122.117.71.103:8574/http/61.222.53.250:8078/hls/21/80/phoenixch.m3u8
凤凰中文,https://k44991.kylintv.tv/live/pxna_iphone.m3u8
凤凰中文,http://ttkx.cc:1380/公开源/fh.php?id=fhzw
凤凰中文,http://120.55.49.231:3095/rtp/233.50.200.191:5140
凤凰中文,http://211.75.171.121:8577/http/61.67.128.137:8078/hls/21/80/phoenixch.m3u8
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰资讯,http://122.117.71.103:8573/http/61.222.53.250:8078/hls/20/80/phoenixif.m3u8
凤凰资讯,https://k44991.kylintv.tv/live/pxinhd_iphone.m3u8
凤凰资讯,http://ttkx.cc:1380/公开源/fh.php?id=fhzx
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://120.55.49.231:3095/rtp/233.50.200.192:5140
凤凰资讯,http://211.75.171.121:8576/http/61.67.128.137:8078/hls/20/80/phoenixif.m3u8
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
凤凰香港,http://ttkx.cc:1380/公开源/fh.php?id=fhhk
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰卫视,https://k44991.kylintv.tv/live/pxna_iphone.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941621&extension=ts&play_token=vFR5CkmzbA
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport
纬来体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8
纬来体育,http://211.75.171.121:8564/http/61.67.128.137:8081/hls/67/809/ch028.m3u8
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来育乐,http://211.75.171.121:8584/http/61.67.128.137:8081/hls/68/810/ch30.m3u8
纬来育乐,rtmp://220.130.201.73/sat/tv701
三立台湾,http://211.75.171.121:8516/http/61.67.128.137:8081/hls/65/807/ch020.m3u8
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
三立新闻,http://211.75.171.121:8537/http/61.67.128.137:8081/hls/65/807/ch018.m3u8
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40
东森综合,http://211.75.171.121:8519/http/61.67.128.137:8081/hls/63/805/ch012.m3u8
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
东森超视,http://211.75.171.121:8541/http/61.67.128.137:8081/hls/64/806/ch014.m3u8

🎬电影频道,#genre#
CHC家庭影院,http://php.jdshipin.com/TVOD/iptv.php?id=chcjtyy
CHC家庭影院,https://www.freetv.top/migu/644368373.m3u8?migutoken=893aa32f9d861d92c0661b8125e5b12471106642e4d0f341956e45e2f60dbb2179c3b5b6f05c2e8242e24d254815578255456ce991c2d337b226ce49c025efe16f2d4715157e642b7447f0bf06
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
CHC家庭影院,http://113.195.172.192:808/hls/113/index.m3u8
CHC动作电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcdzdy
CHC动作电影,https://www.freetv.top/migu/644368714.m3u8?migutoken=fb9ef80443f06c3612ddd35545ec1054b5bcab3941fc46ecf84808bdd512d7b2cf16d34fdf955bff71bf01f818f6918ba2d7f536dc5451d1519d15cf8a5671bf16ea8a3bbc71db4477476e211d
CHC动作电影,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.m3u8
CHC动作电影,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8
CHC动作电影,http://113.195.172.192:808/hls/114/index.m3u8
黑莓电影,http://www.terrykang.xyz:35455/itv/1000000004000019624.m3u8?cdn=ystenlive
纬来电影,http://122.117.71.103:8554/http/61.222.53.250:8081/hls/69/811/ch35.m3u8
纬来电影,http://211.75.171.121:8579/http/61.67.128.137:8081/hls/69/811/ch35.m3u8
IPTV经典电影,http://139.129.231.228:50060/rtp/239.21.1.124:5002
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
东森超视,http://211.75.171.121:8541/http/61.67.128.137:8081/hls/64/806/ch014.m3u8

🎥咪咕直播,#genre#
咪咕直播1,http://dsm.huarunguoji.top:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪咕直播1,http://www.terrykang.xyz:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪咕直播1,http://home.dzlove.top:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪咕直播2,http://dsm.huarunguoji.top:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪咕直播2,http://www.terrykang.xyz:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪咕直播2,http://home.dzlove.top:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive

🏀体育频道,#genre#
CCTV-5,http://z.b.bkpcp.top/m.php?id=cctv5
CCTV-5,http://112.46.85.60:8009/hls/503/index.m3u8
CCTV-5,http://219.135.180.210:18888/hls/5/index.m3u8
CCTV-5,http://dsm.huarunguoji.top:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV-5,http://47.79.37.86:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV-5,http://3501776.xyz:35455/gaoma/cctv5.m3u8
CCTV-5,http://www.terrykang.xyz:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV-5,http://lt.hxtre.com:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV-5,http://newtv.fun:35455/gaoma/cctv5.m3u8
CCTV-5,http://ct.370829.xyz:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV-5+,http://z.b.bkpcp.top/m.php?id=cctv5p
CCTV-5+,http://dsm.huarunguoji.top:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV-5+,http://47.79.37.86:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV-5+,http://3501776.xyz:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV-5+,http://www.terrykang.xyz:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
